Season,Round,Driver Abbreviation,Stint,Tire Compound,Stint Length
2019,14,HAM,3.0,SOFT,4
2019,14,HUL,1.0,SOFT,29
2019,14,HUL,2.0,MEDIUM,24
2019,14,KUB,1.0,MEDIUM,29
2019,14,KUB,2.0,SOFT,15
2019,14,KUB,3.0,MEDIUM,7
2019,14,KVY,1.0,MEDIUM,28
2019,14,KVY,2.0,SOFT,2
2019,14,LEC,1.0,SOFT,20
2019,14,LEC,2.0,HARD,33
2019,14,MAG,1.0,SOFT,20
2019,14,MAG,2.0,MEDIUM,14
2019,14,MAG,3.0,SOFT,9
2019,14,NOR,1.0,MEDIUM,23
2019,14,NOR,2.0,HARD,29
2019,14,PER,1.0,MEDIUM,28
2019,14,PER,2.0,SOFT,25
2019,14,RAI,1.0,MEDIUM,19
2019,14,RAI,2.0,MEDIUM,7
2019,14,RAI,3.0,SOFT,26
2019,14,RIC,1.0,SOFT,30
2019,14,RIC,2.0,MEDIUM,23
2019,14,RUS,1.0,MEDIUM,23
2019,14,RUS,2.0,HARD,29
2019,14,SAI,1.0,SOFT,27
2019,14,STR,1.0,SOFT,15
2019,14,STR,2.0,SOFT,7
2019,14,STR,3.0,MEDIUM,30
2019,14,VER,1.0,MEDIUM,1
2019,14,VER,2.0,SOFT,26
2019,14,VER,3.0,MEDIUM,26
2019,14,VET,1.0,SOFT,6
2019,14,VET,2.0,HARD,6
2019,14,VET,3.0,HARD,29
2019,14,VET,4.0,MEDIUM,11
2019,15,ALB,1.0,SOFT,20
2019,15,ALB,2.0,HARD,41
2019,15,BOT,1.0,SOFT,22
2019,15,BOT,2.0,HARD,39
2019,15,GAS,1.0,HARD,32
2019,15,GAS,2.0,MEDIUM,29
2019,15,GIO,1.0,MEDIUM,34
2019,15,GIO,2.0,HARD,2
2019,15,GIO,3.0,SOFT,25
2019,15,GRO,1.0,MEDIUM,23
2019,15,GRO,2.0,HARD,12
2019,15,GRO,3.0,SOFT,26
2019,15,HAM,1.0,SOFT,26
2019,15,HAM,2.0,HARD,35
2019,15,HUL,1.0,SOFT,1
2019,15,HUL,2.0,HARD,35
2019,15,HUL,3.0,MEDIUM,25
2019,15,KUB,1.0,MEDIUM,21
2019,15,KUB,2.0,HARD,23
2019,15,KUB,3.0,MEDIUM,17
2019,15,KVY,1.0,MEDIUM,12
2019,15,KVY,2.0,HARD,24
2019,15,KVY,3.0,SOFT,25
2019,15,LEC,1.0,SOFT,20
2019,15,LEC,2.0,HARD,41
2019,15,MAG,1.0,MEDIUM,18
2019,15,MAG,2.0,HARD,38
2019,15,MAG,3.0,SOFT,5
2019,15,NOR,1.0,SOFT,20
2019,15,NOR,2.0,HARD,41
2019,15,PER,1.0,MEDIUM,13
2019,15,PER,2.0,HARD,30
2019,15,RAI,1.0,MEDIUM,15
2019,15,RAI,2.0,HARD,35
2019,15,RIC,1.0,MEDIUM,34
2019,15,RIC,2.0,HARD,27
2019,15,RUS,1.0,MEDIUM,1
2019,15,RUS,2.0,HARD,34
2019,15,SAI,1.0,SOFT,1
2019,15,SAI,2.0,HARD,34
2019,15,SAI,3.0,MEDIUM,26
2019,15,STR,1.0,MEDIUM,31
2019,15,STR,2.0,HARD,10
2019,15,STR,3.0,SOFT,3
2019,15,STR,4.0,SOFT,17
2019,15,VER,1.0,SOFT,19
2019,15,VER,2.0,HARD,42
2019,15,VET,1.0,SOFT,19
2019,15,VET,2.0,HARD,42
2019,16,ALB,1.0,MEDIUM,29
2019,16,ALB,2.0,SOFT,24
2019,16,BOT,1.0,MEDIUM,28
2019,16,BOT,2.0,SOFT,25
2019,16,GAS,1.0,MEDIUM,26
2019,16,GAS,2.0,SOFT,27
2019,16,GIO,1.0,SOFT,2
2019,16,GIO,2.0,HARD,25
2019,16,GIO,3.0,MEDIUM,26
2019,16,GRO,1.0,SOFT,1
2019,16,HAM,1.0,MEDIUM,28
2019,16,HAM,2.0,SOFT,25
2019,16,HUL,1.0,SOFT,16
2019,16,HUL,2.0,MEDIUM,13
2019,16,HUL,3.0,SOFT,24
2019,16,KUB,1.0,MEDIUM,1
2019,16,KUB,2.0,HARD,1
2019,16,KUB,3.0,MEDIUM,26
2019,16,KVY,1.0,HARD,27
2019,16,KVY,2.0,SOFT,3
2019,16,KVY,3.0,SOFT,23
2019,16,LEC,1.0,SOFT,22
2019,16,LEC,2.0,MEDIUM,9
2019,16,LEC,3.0,SOFT,22
2019,16,MAG,1.0,SOFT,27
2019,16,MAG,2.0,MEDIUM,26
2019,16,NOR,1.0,SOFT,20
2019,16,NOR,2.0,MEDIUM,33
2019,16,PER,1.0,SOFT,23
2019,16,PER,2.0,MEDIUM,30
2019,16,RAI,1.0,MEDIUM,9
2019,16,RAI,2.0,MEDIUM,18
2019,16,RAI,3.0,SOFT,26
2019,16,RIC,1.0,SOFT,1
2019,16,RIC,2.0,MEDIUM,23
2019,16,RUS,1.0,MEDIUM,27
2019,16,SAI,1.0,SOFT,21
2019,16,SAI,2.0,MEDIUM,32
2019,16,STR,1.0,MEDIUM,27
2019,16,STR,2.0,SOFT,26
2019,16,VER,1.0,SOFT,28
2019,16,VER,2.0,MEDIUM,25
2019,16,VET,1.0,SOFT,26
2019,17,ALB,1.0,SOFT,15
2019,17,ALB,2.0,MEDIUM,19
2019,17,ALB,3.0,SOFT,19
2019,17,BOT,1.0,SOFT,17
2019,17,BOT,2.0,MEDIUM,19
2019,17,BOT,3.0,SOFT,17
2019,17,GAS,1.0,SOFT,18
2019,17,GAS,2.0,MEDIUM,34
2019,17,GIO,1.0,MEDIUM,18
2019,17,GIO,2.0,HARD,31
2019,17,GIO,3.0,SOFT,3
2019,17,GRO,1.0,SOFT,16
2019,17,GRO,2.0,HARD,36
2019,17,HAM,1.0,SOFT,21
2019,17,HAM,2.0,MEDIUM,21
2019,17,HAM,3.0,SOFT,11
2019,17,HUL,1.0,SOFT,19
2019,17,HUL,2.0,MEDIUM,33
2019,17,KUB,1.0,MEDIUM,22
2019,17,KUB,2.0,HARD,11
2019,17,KUB,3.0,MEDIUM,18
2019,17,KVY,1.0,SOFT,27
2019,17,KVY,2.0,MEDIUM,25
2019,17,LEC,1.0,SOFT,3
2019,17,LEC,2.0,MEDIUM,22
2019,17,LEC,3.0,SOFT,21
2019,17,LEC,4.0,SOFT,6
2019,17,MAG,1.0,MEDIUM,17
2019,17,MAG,2.0,HARD,30
2019,17,MAG,3.0,SOFT,5
2019,17,NOR,1.0,SOFT,4
2019,17,NOR,2.0,MEDIUM,21
2019,17,NOR,3.0,HARD,27
2019,17,PER,1.0,SOFT,19
2019,17,PER,2.0,MEDIUM,22
2019,17,PER,3.0,SOFT,11
2019,17,RAI,1.0,MEDIUM,15
2019,17,RAI,2.0,HARD,21
2019,17,RAI,3.0,SOFT,16
2019,17,RIC,1.0,MEDIUM,29
2019,17,RIC,2.0,SOFT,23
2019,17,RUS,1.0,MEDIUM,25
2019,17,RUS,2.0,HARD,26
2019,17,SAI,1.0,SOFT,26
2019,17,SAI,2.0,MEDIUM,27
2019,17,STR,1.0,SOFT,18
2019,17,STR,2.0,MEDIUM,34
2019,17,VER,1.0,SOFT,14
2019,17,VET,1.0,SOFT,16
2019,17,VET,2.0,SOFT,15
2019,17,VET,3.0,MEDIUM,22
2019,18,ALB,1.0,MEDIUM,14
2019,18,ALB,2.0,MEDIUM,30
2019,18,ALB,3.0,HARD,27
2019,18,BOT,1.0,MEDIUM,36
2019,18,BOT,2.0,HARD,35
2019,18,GAS,1.0,SOFT,9
2019,18,GAS,2.0,HARD,40
2019,18,GAS,3.0,MEDIUM,21
2019,18,GIO,1.0,MEDIUM,21
2019,18,GIO,2.0,HARD,49
2019,18,GRO,1.0,MEDIUM,37
2019,18,GRO,2.0,HARD,32
2019,18,HAM,1.0,MEDIUM,23
2019,18,HAM,2.0,HARD,48
2019,18,HUL,1.0,MEDIUM,18
2019,18,HUL,2.0,HARD,52
2019,18,KUB,1.0,MEDIUM,21
2019,18,KUB,2.0,HARD,39
2019,18,KUB,3.0,MEDIUM,9
2019,18,KVY,1.0,SOFT,10
2019,18,KVY,2.0,HARD,34
2019,18,KVY,3.0,MEDIUM,26
2019,18,LEC,1.0,MEDIUM,15
2019,18,LEC,2.0,MEDIUM,28
2019,18,LEC,3.0,HARD,28
2019,18,MAG,1.0,MEDIUM,28
2019,18,MAG,2.0,HARD,41
2019,18,NOR,1.0,SOFT,12
2019,18,NOR,2.0,HARD,36
2019,18,PER,1.0,MEDIUM,20
2019,18,PER,2.0,HARD,51
2019,18,RAI,1.0,MEDIUM,15
2019,18,RAI,2.0,HARD,37
2019,18,RAI,3.0,MEDIUM,6
2019,18,RIC,1.0,HARD,50
2019,18,RIC,2.0,MEDIUM,21
2019,18,RUS,1.0,MEDIUM,22
2019,18,RUS,2.0,HARD,47
2019,18,SAI,1.0,SOFT,15
2019,18,SAI,2.0,HARD,20
2019,18,SAI,3.0,MEDIUM,35
2019,18,STR,1.0,MEDIUM,37
2019,18,STR,2.0,HARD,33
2019,18,VER,1.0,MEDIUM,5
2019,18,VER,2.0,HARD,66
2019,18,VET,1.0,MEDIUM,37
2019,18,VET,2.0,HARD,34
2019,19,ALB,1.0,SOFT,1
2019,19,ALB,2.0,MEDIUM,19
2019,19,ALB,3.0,MEDIUM,20
2019,19,ALB,4.0,SOFT,16
2019,19,BOT,1.0,MEDIUM,14
2019,19,BOT,2.0,HARD,21
2019,19,BOT,3.0,MEDIUM,21
2019,19,GAS,1.0,SOFT,19
2019,19,GAS,2.0,HARD,34
2019,19,GAS,3.0,SOFT,1
2019,19,GIO,1.0,MEDIUM,17
2019,19,GIO,2.0,HARD,22
2019,19,GIO,3.0,SOFT,16
2019,19,GRO,1.0,MEDIUM,24
2019,19,GRO,2.0,HARD,31
2019,19,HAM,1.0,MEDIUM,24
2019,19,HAM,2.0,HARD,32
2019,19,HUL,1.0,HARD,27
2019,19,HUL,2.0,MEDIUM,12
2019,19,HUL,3.0,SOFT,16
2019,19,KUB,1.0,MEDIUM,11
2019,19,KUB,2.0,HARD,20
2019,19,KVY,1.0,HARD,21
2019,19,KVY,2.0,MEDIUM,18
2019,19,KVY,3.0,SOFT,16
2019,19,LEC,1.0,MEDIUM,20
2019,19,LEC,2.0,HARD,22
2019,19,LEC,3.0,SOFT,14
2019,19,MAG,1.0,MEDIUM,18
2019,19,MAG,2.0,HARD,22
2019,19,MAG,3.0,SOFT,13
2019,19,NOR,1.0,SOFT,19
2019,19,NOR,2.0,HARD,23
2019,19,NOR,3.0,MEDIUM,14
2019,19,PER,1.0,MEDIUM,24
2019,19,PER,2.0,HARD,31
2019,19,RAI,1.0,SOFT,18
2019,19,RAI,2.0,HARD,22
2019,19,RAI,3.0,SOFT,15
2019,19,RIC,1.0,SOFT,21
2019,19,RIC,2.0,HARD,35
2019,19,RUS,1.0,MEDIUM,23
2019,19,RUS,2.0,HARD,23
2019,19,RUS,3.0,SOFT,8
2019,19,SAI,1.0,SOFT,18
2019,19,SAI,2.0,HARD,37
2019,19,STR,1.0,MEDIUM,9
2019,19,STR,2.0,HARD,20
2019,19,STR,3.0,SOFT,26
2019,19,VER,1.0,MEDIUM,13
2019,19,VER,2.0,HARD,21
2019,19,VER,3.0,MEDIUM,22
2019,19,VET,1.0,MEDIUM,8
2020,1,ALB,1.0,SOFT,21
2020,1,ALB,2.0,HARD,25
2020,1,ALB,3.0,SOFT,5
2020,1,ALB,4.0,SOFT,12
2020,1,BOT,1.0,SOFT,22
2020,1,BOT,2.0,HARD,30
2020,1,BOT,3.0,HARD,16
2020,1,GAS,1.0,MEDIUM,21
2020,1,GAS,2.0,HARD,30
2020,1,GAS,3.0,HARD,15
2020,1,GIO,1.0,MEDIUM,20
2020,1,GIO,2.0,HARD,30
2020,1,GIO,3.0,SOFT,1
2020,1,GIO,4.0,SOFT,15
2020,1,GRO,1.0,MEDIUM,19
2020,1,GRO,2.0,HARD,25
2020,1,HAM,1.0,SOFT,21
2020,1,HAM,2.0,HARD,30
2020,1,HAM,3.0,HARD,15
2020,1,KVY,1.0,MEDIUM,21
2020,1,KVY,2.0,HARD,25
2020,1,KVY,3.0,SOFT,5
2020,1,KVY,4.0,SOFT,14
2020,1,LAT,1.0,MEDIUM,25
2020,1,LAT,2.0,HARD,25
2020,1,LAT,3.0,SOFT,4
2020,1,LAT,4.0,SOFT,13
2020,1,LEC,1.0,SOFT,21
2020,1,LEC,2.0,HARD,25
2020,1,LEC,3.0,MEDIUM,5
2020,1,LEC,4.0,MEDIUM,15
2020,1,MAG,1.0,MEDIUM,20
2020,1,NOR,1.0,SOFT,21
2020,1,NOR,2.0,HARD,25
2020,1,NOR,3.0,MEDIUM,5
2020,1,NOR,4.0,MEDIUM,15
2020,1,OCO,1.0,MEDIUM,21
2020,1,OCO,2.0,HARD,30
2020,1,OCO,3.0,HARD,15
2020,1,PER,1.0,SOFT,21
2020,1,PER,2.0,MEDIUM,30
2020,1,PER,3.0,MEDIUM,15
2020,1,RAI,1.0,MEDIUM,19
2020,1,RAI,2.0,HARD,27
2020,1,RAI,3.0,SOFT,3
2020,1,RIC,1.0,SOFT,12
2020,1,RUS,1.0,MEDIUM,20
2020,1,RUS,2.0,HARD,25
2020,1,SAI,1.0,SOFT,21
2020,1,SAI,2.0,HARD,26
2020,1,SAI,3.0,MEDIUM,4
2020,1,SAI,4.0,MEDIUM,15
2020,1,STR,1.0,SOFT,15
2020,1,VER,1.0,MEDIUM,10
2020,1,VET,1.0,MEDIUM,21
2020,1,VET,2.0,HARD,25
2020,1,VET,3.0,SOFT,5
2020,1,VET,4.0,SOFT,15
2020,2,ALB,1.0,SOFT,35
2020,2,ALB,2.0,MEDIUM,36
2020,2,BOT,1.0,SOFT,34
2020,2,BOT,2.0,MEDIUM,37
2020,2,GAS,1.0,SOFT,24
2020,2,GAS,2.0,HARD,25
2020,2,GAS,3.0,SOFT,21
2020,2,GIO,1.0,MEDIUM,39
2020,2,GIO,2.0,SOFT,31
2020,2,GRO,1.0,SOFT,37
2020,2,GRO,2.0,MEDIUM,33
2020,2,HAM,1.0,SOFT,27
2020,2,HAM,2.0,MEDIUM,44
2020,2,KVY,1.0,MEDIUM,36
2020,2,KVY,2.0,HARD,34
2020,2,LAT,1.0,MEDIUM,32
2020,2,LAT,2.0,SOFT,37
2020,2,LEC,1.0,SOFT,1
2020,2,LEC,2.0,HARD,3
2020,2,MAG,1.0,SOFT,31
2020,2,MAG,2.0,MEDIUM,39
2020,2,NOR,1.0,SOFT,39
2020,2,NOR,2.0,MEDIUM,32
2020,2,OCO,1.0,SOFT,25
2020,2,PER,1.0,SOFT,38
2020,2,PER,2.0,MEDIUM,33
2020,2,RAI,1.0,MEDIUM,44
2020,2,RAI,2.0,SOFT,26
2020,2,RIC,1.0,MEDIUM,37
2020,2,RIC,2.0,SOFT,34
2020,2,RUS,1.0,SOFT,34
2020,2,RUS,2.0,MEDIUM,35
2020,2,SAI,1.0,SOFT,32
2020,2,SAI,2.0,MEDIUM,34
2020,2,SAI,3.0,SOFT,4
2020,2,STR,1.0,SOFT,33
2020,2,STR,2.0,MEDIUM,38
2020,2,VER,1.0,SOFT,24
2020,2,VER,2.0,MEDIUM,44
2020,2,VER,3.0,SOFT,3
2020,2,VET,1.0,MEDIUM,1
2020,3,ALB,1.0,INTERMEDIATE,3
2020,3,ALB,2.0,MEDIUM,31
2020,3,ALB,3.0,HARD,36
2020,3,BOT,1.0,INTERMEDIATE,2
2020,3,BOT,2.0,MEDIUM,31
2020,3,BOT,3.0,MEDIUM,16
2020,3,BOT,4.0,HARD,21
2020,3,GAS,1.0,INTERMEDIATE,3
2020,3,GAS,2.0,SOFT,12
2020,3,GIO,1.0,INTERMEDIATE,4
2020,3,GIO,2.0,SOFT,16
2020,3,GIO,3.0,MEDIUM,20
2020,3,GIO,4.0,HARD,29
2020,3,GRO,1.0,MEDIUM,3
2020,3,GRO,2.0,HARD,66
2020,3,HAM,1.0,INTERMEDIATE,3
2020,3,HAM,2.0,MEDIUM,34
2020,3,HAM,3.0,MEDIUM,29
2020,3,HAM,4.0,SOFT,4
2020,3,KVY,1.0,INTERMEDIATE,1
2020,3,KVY,2.0,SOFT,17
2020,3,KVY,3.0,HARD,51
2020,3,LAT,1.0,INTERMEDIATE,3
2020,3,LAT,2.0,SOFT,1
2020,3,LAT,3.0,MEDIUM,27
2020,3,LAT,4.0,MEDIUM,8
2020,3,LAT,5.0,SOFT,13
2020,3,LAT,6.0,HARD,13
2020,3,LEC,1.0,INTERMEDIATE,2
2020,3,LEC,2.0,SOFT,18
2020,3,LEC,3.0,HARD,49
2020,3,MAG,1.0,MEDIUM,2
2020,3,MAG,2.0,HARD,67
2020,3,NOR,1.0,INTERMEDIATE,4
2020,3,NOR,2.0,MEDIUM,31
2020,3,NOR,3.0,HARD,34
2020,3,OCO,1.0,INTERMEDIATE,4
2020,3,OCO,2.0,MEDIUM,27
2020,3,OCO,3.0,HARD,38
2020,3,PER,1.0,INTERMEDIATE,3
2020,3,PER,2.0,MEDIUM,32
2020,3,PER,3.0,HARD,34
2020,3,RAI,1.0,INTERMEDIATE,3
2020,3,RAI,2.0,MEDIUM,30
2020,3,RAI,3.0,HARD,36
2020,3,RIC,1.0,INTERMEDIATE,4
2020,3,RIC,2.0,MEDIUM,39
2020,3,RIC,3.0,MEDIUM,26
2020,3,RUS,1.0,INTERMEDIATE,4
2020,3,RUS,2.0,SOFT,15
2020,3,RUS,3.0,MEDIUM,31
2020,3,RUS,4.0,MEDIUM,19
2020,3,SAI,1.0,INTERMEDIATE,3
2020,3,SAI,2.0,MEDIUM,37
2020,3,SAI,3.0,HARD,29
2020,3,STR,1.0,INTERMEDIATE,3
2020,3,STR,2.0,MEDIUM,32
2020,3,STR,3.0,MEDIUM,17
2020,3,STR,4.0,HARD,18
2020,3,VER,1.0,INTERMEDIATE,4
2020,3,VER,2.0,MEDIUM,32
2020,3,VER,3.0,HARD,34
2020,3,VET,1.0,INTERMEDIATE,3
2020,3,VET,2.0,MEDIUM,26
2020,3,VET,3.0,HARD,40
2020,4,ALB,1.0,MEDIUM,6
2020,4,ALB,2.0,HARD,24
2020,4,ALB,3.0,MEDIUM,22
2020,4,BOT,1.0,MEDIUM,13
2020,4,BOT,2.0,HARD,37
2020,4,BOT,3.0,SOFT,2
2020,4,GAS,1.0,MEDIUM,12
2020,4,GAS,2.0,HARD,40
2020,4,GIO,1.0,MEDIUM,12
2020,4,GIO,2.0,HARD,40
2020,4,GRO,1.0,MEDIUM,36
2020,4,GRO,2.0,HARD,16
2020,4,HAM,1.0,MEDIUM,13
2020,4,HAM,2.0,HARD,39
2020,4,HUL,1.0,HARD,1
2020,4,KVY,1.0,MEDIUM,12
2020,4,LAT,1.0,MEDIUM,12
2020,4,LAT,2.0,HARD,40
2020,4,LEC,1.0,MEDIUM,13
2020,4,LEC,2.0,HARD,39
2020,4,MAG,1.0,MEDIUM,2
2020,4,NOR,1.0,SOFT,12
2020,4,NOR,2.0,HARD,40
2020,4,OCO,1.0,SOFT,12
2020,4,OCO,2.0,HARD,40
2020,4,RAI,1.0,MEDIUM,12
2020,4,RAI,2.0,HARD,35
2020,4,RAI,3.0,SOFT,4
2020,4,RIC,1.0,SOFT,12
2020,4,RIC,2.0,HARD,40
2020,4,RUS,1.0,MEDIUM,12
2020,4,RUS,2.0,HARD,40
2020,4,SAI,1.0,SOFT,13
2020,4,SAI,2.0,HARD,38
2020,4,SAI,3.0,MEDIUM,1
2020,4,STR,1.0,MEDIUM,13
2020,4,STR,2.0,HARD,39
2020,4,VER,1.0,MEDIUM,13
2020,4,VER,2.0,HARD,37
2020,4,VER,3.0,SOFT,2
2020,4,VET,1.0,SOFT,12
2020,4,VET,2.0,HARD,40
2020,5,ALB,1.0,MEDIUM,6
2020,5,ALB,2.0,HARD,24
2020,5,ALB,3.0,HARD,22
2020,5,BOT,1.0,MEDIUM,13
2020,5,BOT,2.0,HARD,19
2020,5,BOT,3.0,HARD,20
2020,5,GAS,1.0,MEDIUM,7
2020,5,GAS,2.0,HARD,16
2020,5,GAS,3.0,HARD,29
2020,5,GIO,1.0,MEDIUM,7
2020,5,GIO,2.0,HARD,26
2020,5,GIO,3.0,MEDIUM,18
2020,5,GRO,1.0,MEDIUM,17
2020,5,GRO,2.0,HARD,21
2020,5,GRO,3.0,HARD,13
2020,5,HAM,1.0,MEDIUM,14
2020,5,HAM,2.0,HARD,27
2020,5,HAM,3.0,HARD,11
2020,5,HUL,1.0,MEDIUM,15
2020,5,HUL,2.0,HARD,15
2020,5,HUL,3.0,HARD,14
2020,5,HUL,4.0,SOFT,8
2020,5,KVY,1.0,HARD,19
2020,5,KVY,2.0,HARD,16
2020,5,KVY,3.0,MEDIUM,17
2020,5,LAT,1.0,MEDIUM,9
2020,5,LAT,2.0,HARD,17
2020,5,LAT,3.0,HARD,20
2020,5,LAT,4.0,MEDIUM,5
2020,5,LEC,1.0,MEDIUM,18
2020,5,LEC,2.0,HARD,34
2020,5,MAG,1.0,MEDIUM,9
2020,5,MAG,2.0,HARD,11
2020,5,MAG,3.0,HARD,23
2020,5,NOR,1.0,MEDIUM,12
2020,5,NOR,2.0,HARD,17
2020,5,NOR,3.0,HARD,23
2020,5,OCO,1.0,MEDIUM,22
2020,5,OCO,2.0,HARD,30
2020,5,RAI,1.0,HARD,26
2020,5,RAI,2.0,MEDIUM,25
2020,5,RIC,1.0,MEDIUM,14
2020,5,RIC,2.0,MEDIUM,12
2020,5,RIC,3.0,HARD,9
2020,5,RIC,4.0,MEDIUM,16
2020,5,RUS,1.0,MEDIUM,8
2020,5,RUS,2.0,HARD,16
2020,5,RUS,3.0,HARD,15
2020,5,RUS,4.0,MEDIUM,12
2020,5,SAI,1.0,HARD,22
2020,5,SAI,2.0,MEDIUM,12
2020,5,SAI,3.0,HARD,18
2020,5,STR,1.0,MEDIUM,18
2020,5,STR,2.0,HARD,13
2020,5,STR,3.0,HARD,21
2020,5,VER,1.0,HARD,26
2020,5,VER,2.0,MEDIUM,6
2020,5,VER,3.0,HARD,20
2020,5,VET,1.0,HARD,22
2020,5,VET,2.0,HARD,11
2020,5,VET,3.0,MEDIUM,19
2020,6,ALB,1.0,SOFT,17
2020,6,ALB,2.0,HARD,22
2020,6,ALB,3.0,MEDIUM,26
2020,6,BOT,1.0,SOFT,23
2020,6,BOT,2.0,MEDIUM,25
2020,6,BOT,3.0,SOFT,16
2020,6,BOT,4.0,MEDIUM,2
2020,6,GAS,1.0,SOFT,21
2020,6,GAS,2.0,MEDIUM,21
2020,6,GAS,3.0,MEDIUM,23
2020,6,GIO,1.0,MEDIUM,21
2020,6,GIO,2.0,MEDIUM,24
2020,6,GIO,3.0,SOFT,20
2020,6,GRO,1.0,MEDIUM,32
2020,6,GRO,2.0,SOFT,30
2020,6,GRO,3.0,SOFT,2
2020,6,HAM,1.0,SOFT,23
2020,6,HAM,2.0,MEDIUM,27
2020,6,HAM,3.0,MEDIUM,16
2020,6,KVY,1.0,SOFT,21
2020,6,KVY,2.0,MEDIUM,24
2020,6,KVY,3.0,MEDIUM,20
2020,6,LAT,1.0,MEDIUM,28
2020,6,LAT,2.0,MEDIUM,21
2020,6,LAT,3.0,SOFT,15
2020,6,LEC,1.0,SOFT,29
2020,6,LEC,2.0,MEDIUM,9
2020,6,MAG,1.0,SOFT,28
2020,6,MAG,2.0,MEDIUM,37
2020,6,NOR,1.0,SOFT,21
2020,6,NOR,2.0,SOFT,23
2020,6,NOR,3.0,MEDIUM,21
2020,6,OCO,1.0,MEDIUM,34
2020,6,OCO,2.0,SOFT,31
2020,6,PER,1.0,SOFT,29
2020,6,PER,2.0,MEDIUM,36
2020,6,RAI,1.0,MEDIUM,20
2020,6,RAI,2.0,MEDIUM,24
2020,6,RAI,3.0,SOFT,21
2020,6,RIC,1.0,MEDIUM,35
2020,6,RIC,2.0,SOFT,30
2020,6,RUS,1.0,SOFT,19
2020,6,RUS,2.0,MEDIUM,16
2020,6,RUS,3.0,MEDIUM,30
2020,6,SAI,1.0,SOFT,22
2020,6,SAI,2.0,SOFT,19
2020,6,SAI,3.0,MEDIUM,24
2020,6,STR,1.0,SOFT,27
2020,6,STR,2.0,MEDIUM,15
2020,6,STR,3.0,SOFT,23
2020,6,VER,1.0,SOFT,21
2020,6,VER,2.0,MEDIUM,20
2020,6,VER,3.0,MEDIUM,25
2020,6,VET,1.0,MEDIUM,29
2020,6,VET,2.0,SOFT,36
2020,7,ALB,1.0,SOFT,11
2020,7,ALB,2.0,MEDIUM,33
2020,7,BOT,1.0,MEDIUM,11
2020,7,BOT,2.0,HARD,33
2020,7,GAS,1.0,HARD,26
2020,7,GAS,2.0,MEDIUM,18
2020,7,GIO,1.0,MEDIUM,10
2020,7,GRO,1.0,MEDIUM,10
2020,7,GRO,2.0,HARD,34
2020,7,HAM,1.0,MEDIUM,11
2020,7,HAM,2.0,HARD,33
2020,7,KVY,1.0,MEDIUM,11
2020,7,KVY,2.0,HARD,33
2020,7,LAT,1.0,MEDIUM,10
2020,7,LAT,2.0,HARD,20
2020,7,LAT,3.0,MEDIUM,14
2020,7,LEC,1.0,SOFT,10
2020,7,LEC,2.0,HARD,14
2020,7,LEC,3.0,MEDIUM,20
2020,7,MAG,1.0,MEDIUM,10
2020,7,MAG,2.0,HARD,25
2020,7,MAG,3.0,SOFT,9
2020,7,NOR,1.0,SOFT,11
2020,7,NOR,2.0,HARD,33
2020,7,OCO,1.0,SOFT,11
2020,7,OCO,2.0,HARD,33
2020,7,PER,1.0,SOFT,18
2020,7,PER,2.0,HARD,26
2020,7,RAI,1.0,MEDIUM,10
2020,7,RAI,2.0,HARD,34
2020,7,RIC,1.0,SOFT,11
2020,7,RIC,2.0,HARD,33
2020,7,RUS,1.0,MEDIUM,10
2020,7,SAI,1.0,SOFT,1
2020,7,STR,1.0,SOFT,11
2020,7,STR,2.0,HARD,33
2020,7,VER,1.0,MEDIUM,11
2020,7,VER,2.0,HARD,33
2020,7,VET,1.0,MEDIUM,11
2020,7,VET,2.0,HARD,33
2020,8,ALB,1.0,SOFT,22
2020,8,ALB,2.0,MEDIUM,4
2020,8,ALB,3.0,HARD,27
2020,8,BOT,1.0,SOFT,22
2020,8,BOT,2.0,MEDIUM,4
2020,8,BOT,3.0,MEDIUM,27
2020,8,GAS,1.0,SOFT,19
2020,8,GAS,2.0,HARD,7
2020,8,GAS,3.0,MEDIUM,27
2020,8,GIO,1.0,MEDIUM,20
2020,8,GIO,2.0,HARD,6
2020,8,GIO,3.0,SOFT,4
2020,8,GIO,4.0,SOFT,23
2020,8,GRO,1.0,MEDIUM,22
2020,8,GRO,2.0,HARD,4
2020,8,GRO,3.0,HARD,27
2020,8,HAM,1.0,SOFT,20
2020,8,HAM,2.0,MEDIUM,6
2020,8,HAM,3.0,HARD,2
2020,8,HAM,4.0,HARD,25
2020,8,KVY,1.0,HARD,22
2020,8,KVY,2.0,MEDIUM,4
2020,8,KVY,3.0,MEDIUM,27
2020,8,LAT,1.0,MEDIUM,16
2020,8,LAT,2.0,HARD,10
2020,8,LAT,3.0,MEDIUM,27
2020,8,LEC,1.0,SOFT,17
2020,8,LEC,2.0,HARD,7
2020,8,MAG,1.0,MEDIUM,1
2020,8,MAG,2.0,HARD,17
2020,8,NOR,1.0,SOFT,22
2020,8,NOR,2.0,MEDIUM,4
2020,8,NOR,3.0,MEDIUM,27
2020,8,OCO,1.0,SOFT,22
2020,8,OCO,2.0,MEDIUM,4
2020,8,OCO,3.0,SOFT,27
2020,8,PER,1.0,SOFT,22
2020,8,PER,2.0,MEDIUM,4
2020,8,PER,3.0,MEDIUM,27
2020,8,RAI,1.0,MEDIUM,18
2020,8,RAI,2.0,HARD,8
2020,8,RAI,3.0,SOFT,27
